Depth,Age (95% CI Lower Bound),Age (95% CI Median),Age (95% CI Upper Bound)
5.987456477100259,1450.0,1450.0,1544.025
6.000703062226587,1450.0,1450.0,1544.025
6.0139496473529155,1450.0,1450.0,1544.025
6.027196232479243,1450.0,1450.0,1544.025
6.040442817605571,1450.0,1450.0,1544.025
6.053689402731899,1450.0,1450.0,1544.05
6.066935987858227,1450.0,1450.0,1544.05
6.0801825729845556,1450.0,1450.0,1544.05
6.093429158110883,1450.0,1450.0,1544.05
6.106675743237211,1450.0,1450.0,1544.05
6.119922328363539,1450.0,1450.0,1545.0249999999999
6.133168913489867,1450.0,1450.0,1545.0249999999999
6.146415498616196,1450.0,1450.0,1545.0249999999999
6.159662083742523,1450.0,1450.0,1545.0499999999997
6.1729086688688515,1450.0,1450.0,1545.0499999999997
6.186155253995179,1450.0,1450.0,1545.0499999999997
6.199401839121507,1450.0,1450.0,1545.0499999999997
6.212648424247836,1450.0,1450.0,1545.0499999999997
6.225895009374163,1450.0,1450.0,1545.0499999999997
6.2391415945004915,1450.0,1450.0,1545.0499999999997
6.252388179626819,1450.0,1450.0,1545.0499999999997
6.265634764753147,1450.0,1450.0,1545.0499999999997
6.278881349879476,1450.0,1450.0,1546.025
6.292127935005803,1450.0,1450.0,1546.05
6.305374520132132,1450.0,1450.0,1546.05
6.318621105258459,1450.0,1450.0,1546.05
6.3318676903847875,1450.0,1450.0,1546.05
6.345114275511115,1450.0,1450.0,1546.05
6.358360860637443,1450.0,1450.0,1546.05
6.371607445763772,1450.0,1450.0,1546.05
6.384854030890099,1450.0,1450.0,1546.05
6.3981006160164275,1450.0,1450.0,1546.05
6.411347201142755,1450.0,1450.0,1546.05
6.424593786269083,1450.0,1450.0,1546.0749999999998
6.437840371395412,1450.0,1450.0,1546.0749999999998
6.451086956521739,1450.0,1450.0,1547.0500000000002
6.464333541648068,1450.0,1450.0,1547.0500000000002
6.477580126774395,1450.0,1450.0,1547.0500000000002
6.4908267119007235,1450.0,1450.0,1547.0500000000002
6.504073297027052,1450.0,1450.0,1547.0500000000002
6.517319882153379,1450.0,1450.0,1547.0500000000002
6.530566467279708,1450.0,1450.0,1547.0500000000002
6.543813052406035,1450.0,1450.0,1547.0500000000002
6.5570596375323635,1450.0,1450.0,1547.0500000000002
6.570306222658692,1450.0,1450.0,1547.075
6.583552807785019,1450.0,1450.0,1547.075
6.596799392911348,1450.0,1450.0,1547.075
6.610045978037675,1450.0,1450.0,1548.05
6.623292563164004,1450.0,1450.0,1548.05
6.636539148290331,1450.0,1450.0,1548.05
6.6497857334166595,1450.0,1450.0,1548.05
6.663032318542988,1450.0,1450.0,1548.05
6.676278903669315,1450.0,1450.0,1548.05
6.689525488795644,1450.0,1450.0,1548.05
6.702772073921971,1450.0,1450.0,1548.0749999999998
6.7160186590482995,1450.0,1450.0,1548.0749999999998
6.729265244174628,1450.0,1450.0,1548.0749999999998
6.742511829300955,1450.0,1450.0,1548.0749999999998
6.755758414427284,1450.0,1450.0,1548.0749999999998
6.769004999553611,1450.0,1450.0,1548.0749999999998
6.78225158467994,1450.0,1450.0,1549.0499999999997
6.795498169806268,1450.0,1450.0,1549.0499999999997
6.8087447549325955,1450.0,1450.0,1549.0499999999997
6.821991340058924,1450.0,1450.0,1549.0499999999997
6.835237925185251,1450.0,1450.0,1549.0749999999998
6.84848451031158,1450.0,1450.0,1549.0749999999998
6.861731095437908,1450.0,1450.0,1549.0749999999998
6.8749776805642355,1450.0,1450.0,1549.0749999999998
6.888224265690564,1450.0,1450.0,1549.0749999999998
6.901470850816891,1450.0,1450.0,1549.0749999999998
6.91471743594322,1450.0,1450.0,1549.0749999999998
6.927964021069548,1450.0,1450.0,1549.0749999999998
6.941210606195876,1450.0,1450.0,1550.05
6.954457191322204,1450.0,1450.0,1550.05
6.9677037764485314,1450.0,1450.0,1550.0749999999998
6.98095036157486,1450.0,1450.0,1550.0749999999998
6.994196946701187,1450.0,1450.0,1550.0749999999998
7.007443531827516,1450.0,1450.0,1550.0749999999998
7.020690116953844,1450.0,1450.0,1551.0500000000002
