34.00	11925.00	294.59	88.62	 0.23	213.44	385.42	90217.63
34.00	11955.00	294.48	87.84	 0.51	209.60	384.38	90375.27
34.00	11985.00	293.29	79.57	 2.37	222.74	363.95	90576.30
34.00	12015.00	292.57	71.62	 2.31	221.33	344.53	90745.46
34.00	12045.00	291.31	68.04	 2.27	209.72	331.83	90888.23
34.00	12075.00	290.65	58.95	 2.34	221.43	320.70	90840.62
34.00	12105.00	293.32	52.42	 2.47	245.60	338.85	90766.45
34.00	12135.00	295.64	41.10	 2.86	290.42	342.04	90683.07
34.00	12165.00	297.53	39.25	 3.01	302.45	356.43	90436.47
34.00	12195.00	297.24	57.96	 2.49	268.78	379.04	90408.04
34.00	12225.00	296.08	76.26	 1.72	232.23	386.19	90333.57
35.00	12255.00	295.25	87.04	 0.51	196.28	392.95	90346.49
35.00	12285.00	294.89	87.05	 0.06	215.16	385.99	90331.23
35.00	12315.00	294.75	85.62	 1.71	205.59	385.11	90497.29
35.00	12345.00	294.30	76.33	 1.97	230.83	366.64	90566.15
35.00	12375.00	293.25	68.69	 2.34	223.34	351.14	90801.90
35.00	12405.00	291.38	60.97	 2.45	222.14	325.66	90893.10
35.00	12435.00	290.94	60.42	 2.47	223.09	325.11	90899.90
35.00	12465.00	292.77	50.98	 2.49	250.53	333.28	90769.06
35.00	12495.00	295.62	40.62	 2.69	294.16	340.00	90605.04
35.00	12525.00	296.88	46.92	 3.00	283.26	362.12	90549.95
35.00	12555.00	298.27	47.55	 2.89	292.66	373.15	90298.20
35.00	12585.00	295.87	80.75	 1.28	230.36	384.45	90380.69
36.00	12615.00	294.74	89.08	 0.72	192.57	389.97	90314.41
36.00	12645.00	294.64	88.66	 0.63	196.68	388.35	90216.26
36.00	12675.00	294.62	86.27	 1.45	213.68	382.56	90430.75
36.00	12705.00	293.96	83.65	 2.10	197.78	376.93	90617.93
36.00	12735.00	293.14	70.29	 2.41	227.55	348.63	90742.89
36.00	12765.00	291.73	65.74	 2.34	217.82	332.91	90880.34
36.00	12795.00	291.33	63.34	 2.39	211.36	333.70	91002.82
36.00	12825.00	293.29	54.99	 2.39	234.72	342.09	90788.24
36.00	12855.00	294.53	47.28	 2.75	278.50	341.60	90724.13
36.00	12885.00	296.84	48.05	 2.55	284.15	359.77	90501.44
36.00	12915.00	297.84	52.90	 2.64	288.80	371.73	90436.79
36.00	12945.00	296.84	70.32	 1.46	257.21	381.14	90372.54
37.00	12975.00	294.76	88.47	 1.07	184.67	391.34	90343.59
37.00	13005.00	295.18	86.94	 0.32	212.94	387.98	90318.79
37.00	13035.00	294.83	84.19	 1.36	213.05	381.99	90496.68
37.00	13065.00	294.61	77.73	 1.81	215.60	370.00	90582.26
37.00	13095.00	293.75	65.88	 2.23	229.92	347.76	90767.72
37.00	13125.00	292.03	61.99	 2.17	221.75	329.42	90861.09
37.00	13155.00	291.97	59.32	 2.28	220.31	330.89	90932.03
37.00	13185.00	293.36	48.01	 2.65	255.31	332.86	90858.53
37.00	13215.00	296.02	41.89	 2.92	287.95	346.93	90692.67
37.00	13245.00	298.03	41.44	 3.06	286.90	365.69	90542.53
37.00	13275.00	297.58	56.95	 2.30	278.80	377.02	90403.72
37.00	13305.00	296.34	80.47	 0.93	232.61	386.39	90464.11
